model,LS,MAE,date,horizon,place,forecast_date
resample_80_last_10,-0.5075,22.0000,2020-07-01,24.0000,VA,2020-06-07
resample_80_last_10,-0.5075,11.0000,2020-07-01,24.0000,AR,2020-06-07
resample_80_last_10,-0.5075,8.0000,2020-07-01,24.0000,KY,2020-06-07
resample_80_last_10,-0.5075,19.0000,2020-07-01,24.0000,ME,2020-06-07
resample_80_last_10,-0.5075,61.0000,2020-07-01,24.0000,MI,2020-06-07
resample_80_last_10,-0.5075,3.0000,2020-07-01,24.0000,AK,2020-06-07
resample_80_last_10,-0.5075,93.0000,2020-07-01,24.0000,IL,2020-06-07
resample_80_last_10,-0.5075,70.5000,2020-07-01,24.0000,IN,2020-06-07
resample_80_last_10,-0.5075,61.0000,2020-07-01,24.0000,MO,2020-06-07
resample_80_last_10,-0.5075,22.0000,2020-07-01,24.0000,NC,2020-06-07
resample_80_last_10,-0.5075,11.0000,2020-07-01,24.0000,DC,2020-06-07
resample_80_last_10,-0.5075,19.0000,2020-07-01,24.0000,ND,2020-06-07
resample_80_last_10,-0.5075,21.0000,2020-07-01,24.0000,VT,2020-06-07
resample_80_last_10,-0.5075,1.0000,2020-07-01,24.0000,ID,2020-06-07
resample_80_last_10,-0.5075,2.0000,2020-07-01,24.0000,OK,2020-06-07
resample_80_last_10,-0.5075,962.5000,2020-07-01,24.0000,AZ,2020-06-07
resample_80_last_10,-0.5075,51.5000,2020-07-01,24.0000,IA,2020-06-07
resample_80_last_10,-0.5075,16.0000,2020-07-01,24.0000,NV,2020-06-07
resample_80_last_10,-0.5075,3.0000,2020-07-01,24.0000,HI,2020-06-07
resample_80_last_10,-0.5075,4.0000,2020-07-01,24.0000,MD,2020-06-07
resample_80_last_10,-0.5075,56.0000,2020-07-01,24.0000,NY,2020-06-07
resample_80_last_10,-0.5075,22.5000,2020-07-01,24.0000,TN,2020-06-07
resample_80_last_10,-0.5075,87.5000,2020-07-01,24.0000,LA,2020-06-07
resample_80_last_10,-0.5075,13.0000,2020-07-01,24.0000,WA,2020-06-07
resample_80_last_10,-0.5075,9.5000,2020-07-01,24.0000,NM,2020-06-07
resample_80_last_10,-0.5075,1.0000,2020-07-01,24.0000,CO,2020-06-07
resample_80_last_10,-0.5075,90.0000,2020-07-01,24.0000,AL,2020-06-07
resample_80_last_10,-0.5436,311.0000,2020-07-02,25.0000,FL,2020-06-07
resample_80_last_10,-0.5436,57.5000,2020-07-02,25.0000,TX,2020-06-07
resample_80_last_10,-0.5436,87.0000,2020-07-02,25.0000,MN,2020-06-07
resample_80_last_10,-0.5436,569.5000,2020-07-02,25.0000,NJ,2020-06-07
resample_80_last_10,-0.5436,99.0000,2020-07-02,25.0000,RI,2020-06-07
resample_80_last_10,-0.5436,2.0000,2020-07-02,25.0000,MT,2020-06-07
resample_80_last_10,-0.5436,5.0000,2020-07-02,25.0000,WV,2020-06-07
resample_80_last_10,-0.5436,49.0000,2020-07-02,25.0000,DE,2020-06-07
resample_80_last_10,-0.5436,51.0000,2020-07-02,25.0000,NE,2020-06-07
resample_80_last_10,-0.5436,221.0000,2020-07-02,25.0000,GA,2020-06-07
resample_80_last_10,-0.5436,16.0000,2020-07-02,25.0000,SD,2020-06-07
resample_80_last_10,-0.5436,26.0000,2020-07-02,25.0000,PA,2020-06-07
resample_80_last_10,-0.5436,6.0000,2020-07-02,25.0000,WI,2020-06-07
resample_80_last_10,-0.5436,86.0000,2020-07-02,25.0000,MS,2020-06-07
resample_80_last_10,-0.5436,11.0000,2020-07-02,25.0000,CT,2020-06-07
resample_80_last_10,-0.5436,0.0000,2020-07-02,25.0000,WY,2020-06-07
resample_80_last_10,-0.5436,43.5000,2020-07-02,25.0000,UT,2020-06-07
resample_80_last_10,-0.5436,21.5000,2020-07-02,25.0000,CA,2020-06-07
resample_80_last_10,-0.5436,144.5000,2020-07-02,25.0000,MA,2020-06-07
resample_80_last_10,-0.5436,0.0000,2020-07-02,25.0000,NH,2020-06-07
resample_80_last_10,-0.5436,12.0000,2020-07-02,25.0000,OR,2020-06-07
resample_80_last_10,-0.5436,175.0000,2020-07-02,25.0000,SC,2020-06-07
resample_80_last_10,-0.5436,22.0000,2020-07-02,25.0000,KS,2020-06-07
resample_80_last_10,-0.5436,123.0000,2020-07-02,25.0000,OH,2020-06-07
resample_80_last_10,-0.5436,2.0000,2020-07-02,25.0000,VA,2020-06-07
resample_80_last_10,-0.5436,7.0000,2020-07-02,25.0000,AR,2020-06-07
resample_80_last_10,-0.5436,3.0000,2020-07-02,25.0000,KY,2020-06-07
resample_80_last_10,-0.5436,20.0000,2020-07-02,25.0000,ME,2020-06-07
resample_80_last_10,-0.5436,54.0000,2020-07-02,25.0000,MI,2020-06-07
resample_80_last_10,-0.5436,3.5000,2020-07-02,25.0000,AK,2020-06-07
resample_80_last_10,-0.5436,108.0000,2020-07-02,25.0000,IL,2020-06-07
resample_80_last_10,-0.5436,73.0000,2020-07-02,25.0000,IN,2020-06-07
resample_80_last_10,-0.5436,68.0000,2020-07-02,25.0000,MO,2020-06-07
resample_80_last_10,-0.5436,28.5000,2020-07-02,25.0000,NC,2020-06-07
resample_80_last_10,-0.5436,11.0000,2020-07-02,25.0000,DC,2020-06-07
resample_80_last_10,-0.5436,20.0000,2020-07-02,25.0000,ND,2020-06-07
resample_80_last_10,-0.5436,25.0000,2020-07-02,25.0000,VT,2020-06-07
resample_80_last_10,-0.5436,1.0000,2020-07-02,25.0000,ID,2020-06-07
resample_80_last_10,-0.5436,3.0000,2020-07-02,25.0000,OK,2020-06-07
resample_80_last_10,-0.5436,1048.0000,2020-07-02,25.0000,AZ,2020-06-07
resample_80_last_10,-0.5436,55.0000,2020-07-02,25.0000,IA,2020-06-07
resample_80_last_10,-0.5436,6.0000,2020-07-02,25.0000,NV,2020-06-07
resample_80_last_10,-0.5436,3.0000,2020-07-02,25.0000,HI,2020-06-07
resample_80_last_10,-0.5436,1.0000,2020-07-02,25.0000,MD,2020-06-07
resample_80_last_10,-0.5436,63.5000,2020-07-02,25.0000,NY,2020-06-07
resample_80_last_10,-0.5436,25.5000,2020-07-02,25.0000,TN,2020-06-07
resample_80_last_10,-0.5436,85.5000,2020-07-02,25.0000,LA,2020-06-07
resample_80_last_10,-0.5436,9.0000,2020-07-02,25.0000,WA,2020-06-07
resample_80_last_10,-0.5436,11.0000,2020-07-02,25.0000,NM,2020-06-07
resample_80_last_10,-0.5436,1.0000,2020-07-02,25.0000,CO,2020-06-07
resample_80_last_10,-0.5436,95.5000,2020-07-02,25.0000,AL,2020-06-07
resample_80_last_10,-0.5705,317.0000,2020-07-03,26.0000,FL,2020-06-07
resample_80_last_10,-0.5705,35.0000,2020-07-03,26.0000,TX,2020-06-07
resample_80_last_10,-0.5705,90.5000,2020-07-03,26.0000,MN,2020-06-07
resample_80_last_10,-0.5705,653.0000,2020-07-03,26.0000,NJ,2020-06-07
resample_80_last_10,-0.5705,98.0000,2020-07-03,26.0000,RI,2020-06-07
resample_80_last_10,-0.5705,2.0000,2020-07-03,26.0000,MT,2020-06-07
resample_80_last_10,-0.5705,5.0000,2020-07-03,26.0000,WV,2020-06-07
resample_80_last_10,-0.5705,50.0000,2020-07-03,26.0000,DE,2020-06-07
resample_80_last_10,-0.5705,52.0000,2020-07-03,26.0000,NE,2020-06-07
resample_80_last_10,-0.5705,212.5000,2020-07-03,26.0000,GA,2020-06-07
resample_80_last_10,-0.5705,16.0000,2020-07-03,26.0000,SD,2020-06-07
resample_80_last_10,-0.5705,38.0000,2020-07-03,26.0000,PA,2020-06-07
resample_80_last_10,-0.5705,6.5000,2020-07-03,26.0000,WI,2020-06-07
resample_80_last_10,-0.5705,93.0000,2020-07-03,26.0000,MS,2020-06-07
resample_80_last_10,-0.5705,16.0000,2020-07-03,26.0000,CT,2020-06-07
resample_80_last_10,-0.5705,0.0000,2020-07-03,26.0000,WY,2020-06-07
resample_80_last_10,-0.5705,45.5000,2020-07-03,26.0000,UT,2020-06-07
resample_80_last_10,-0.5705,7.5000,2020-07-03,26.0000,CA,2020-06-07
resample_80_last_10,-0.5705,149.0000,2020-07-03,26.0000,MA,2020-06-07
resample_80_last_10,-0.5705,1.0000,2020-07-03,26.0000,NH,2020-06-07
resample_80_last_10,-0.5705,10.0000,2020-07-03,26.0000,OR,2020-06-07
resample_80_last_10,-0.5705,189.5000,2020-07-03,26.0000,SC,2020-06-07
resample_80_last_10,-0.5705,23.0000,2020-07-03,26.0000,KS,2020-06-07
resample_80_last_10,-0.5705,114.0000,2020-07-03,26.0000,OH,2020-06-07
resample_80_last_10,-0.5705,16.0000,2020-07-03,26.0000,VA,2020-06-07
resample_80_last_10,-0.5705,2.0000,2020-07-03,26.0000,AR,2020-06-07
resample_80_last_10,-0.5705,2.5000,2020-07-03,26.0000,KY,2020-06-07
resample_80_last_10,-0.5705,20.5000,2020-07-03,26.0000,ME,2020-06-07
resample_80_last_10,-0.5705,56.0000,2020-07-03,26.0000,MI,2020-06-07
resample_80_last_10,-0.5705,3.0000,2020-07-03,26.0000,AK,2020-06-07
resample_80_last_10,-0.5705,106.0000,2020-07-03,26.0000,IL,2020-06-07
resample_80_last_10,-0.5705,66.5000,2020-07-03,26.0000,IN,2020-06-07
resample_80_last_10,-0.5705,66.0000,2020-07-03,26.0000,MO,2020-06-07
resample_80_last_10,-0.5705,33.0000,2020-07-03,26.0000,NC,2020-06-07
resample_80_last_10,-0.5705,10.5000,2020-07-03,26.0000,DC,2020-06-07
resample_80_last_10,-0.5705,21.0000,2020-07-03,26.0000,ND,2020-06-07
resample_80_last_10,-0.5705,29.0000,2020-07-03,26.0000,VT,2020-06-07
resample_80_last_10,-0.5705,1.0000,2020-07-03,26.0000,ID,2020-06-07
resample_80_last_10,-0.5705,4.0000,2020-07-03,26.0000,OK,2020-06-07
resample_80_last_10,-0.5705,1186.0000,2020-07-03,26.0000,AZ,2020-06-07
resample_80_last_10,-0.5705,56.0000,2020-07-03,26.0000,IA,2020-06-07
resample_80_last_10,-0.5705,7.0000,2020-07-03,26.0000,NV,2020-06-07
resample_80_last_10,-0.5705,3.0000,2020-07-03,26.0000,HI,2020-06-07
resample_80_last_10,-0.5705,0.5000,2020-07-03,26.0000,MD,2020-06-07
resample_80_last_10,-0.5705,13.5000,2020-07-03,26.0000,NY,2020-06-07
resample_80_last_10,-0.5705,30.5000,2020-07-03,26.0000,TN,2020-06-07
resample_80_last_10,-0.5705,73.0000,2020-07-03,26.0000,LA,2020-06-07
resample_80_last_10,-0.5705,13.0000,2020-07-03,26.0000,WA,2020-06-07
resample_80_last_10,-0.5705,7.0000,2020-07-03,26.0000,NM,2020-06-07
resample_80_last_10,-0.5705,6.0000,2020-07-03,26.0000,CO,2020-06-07
resample_80_last_10,-0.5705,110.5000,2020-07-03,26.0000,AL,2020-06-07
resample_80_last_10,-0.5923,368.5000,2020-07-04,27.0000,FL,2020-06-07
resample_80_last_10,-0.5923,53.5000,2020-07-04,27.0000,TX,2020-06-07
resample_80_last_10,-0.5923,102.0000,2020-07-04,27.0000,MN,2020-06-07
resample_80_last_10,-0.5923,727.0000,2020-07-04,27.0000,NJ,2020-06-07
resample_80_last_10,-0.5923,97.0000,2020-07-04,27.0000,RI,2020-06-07
resample_80_last_10,-0.5923,2.0000,2020-07-04,27.0000,MT,2020-06-07
resample_80_last_10,-0.5923,4.0000,2020-07-04,27.0000,WV,2020-06-07
resample_80_last_10,-0.5923,49.0000,2020-07-04,27.0000,DE,2020-06-07
resample_80_last_10,-0.5923,51.0000,2020-07-04,27.0000,NE,2020-06-07
resample_80_last_10,-0.5923,197.0000,2020-07-04,27.0000,GA,2020-06-07
resample_80_last_10,-0.5923,15.0000,2020-07-04,27.0000,SD,2020-06-07
resample_80_last_10,-0.5923,24.5000,2020-07-04,27.0000,PA,2020-06-07
resample_80_last_10,-0.5923,9.5000,2020-07-04,27.0000,WI,2020-06-07
resample_80_last_10,-0.5923,94.0000,2020-07-04,27.0000,MS,2020-06-07
resample_80_last_10,-0.5923,11.0000,2020-07-04,27.0000,CT,2020-06-07
resample_80_last_10,-0.5923,0.0000,2020-07-04,27.0000,WY,2020-06-07
resample_80_last_10,-0.5923,53.0000,2020-07-04,27.0000,UT,2020-06-07
resample_80_last_10,-0.5923,37.5000,2020-07-04,27.0000,CA,2020-06-07
resample_80_last_10,-0.5923,160.5000,2020-07-04,27.0000,MA,2020-06-07
resample_80_last_10,-0.5923,1.0000,2020-07-04,27.0000,NH,2020-06-07
resample_80_last_10,-0.5923,12.0000,2020-07-04,27.0000,OR,2020-06-07
resample_80_last_10,-0.5923,207.0000,2020-07-04,27.0000,SC,2020-06-07
resample_80_last_10,-0.5923,24.0000,2020-07-04,27.0000,KS,2020-06-07
resample_80_last_10,-0.5923,110.5000,2020-07-04,27.0000,OH,2020-06-07
resample_80_last_10,-0.5923,10.0000,2020-07-04,27.0000,VA,2020-06-07
resample_80_last_10,-0.5923,0.0000,2020-07-04,27.0000,AR,2020-06-07
resample_80_last_10,-0.5923,6.5000,2020-07-04,27.0000,KY,2020-06-07
resample_80_last_10,-0.5923,19.0000,2020-07-04,27.0000,ME,2020-06-07
resample_80_last_10,-0.5923,58.5000,2020-07-04,27.0000,MI,2020-06-07
resample_80_last_10,-0.5923,3.0000,2020-07-04,27.0000,AK,2020-06-07
resample_80_last_10,-0.5923,96.5000,2020-07-04,27.0000,IL,2020-06-07
resample_80_last_10,-0.5923,74.0000,2020-07-04,27.0000,IN,2020-06-07
resample_80_last_10,-0.5923,64.0000,2020-07-04,27.0000,MO,2020-06-07
resample_80_last_10,-0.5923,43.5000,2020-07-04,27.0000,NC,2020-06-07
resample_80_last_10,-0.5923,11.0000,2020-07-04,27.0000,DC,2020-06-07
resample_80_last_10,-0.5923,22.0000,2020-07-04,27.0000,ND,2020-06-07
resample_80_last_10,-0.5923,33.0000,2020-07-04,27.0000,VT,2020-06-07
resample_80_last_10,-0.5923,1.0000,2020-07-04,27.0000,ID,2020-06-07
resample_80_last_10,-0.5923,3.0000,2020-07-04,27.0000,OK,2020-06-07
resample_80_last_10,-0.5923,1334.0000,2020-07-04,27.0000,AZ,2020-06-07
resample_80_last_10,-0.5923,61.0000,2020-07-04,27.0000,IA,2020-06-07
resample_80_last_10,-0.5923,8.0000,2020-07-04,27.0000,NV,2020-06-07
resample_80_last_10,-0.5923,4.0000,2020-07-04,27.0000,HI,2020-06-07
resample_80_last_10,-0.5923,1.0000,2020-07-04,27.0000,MD,2020-06-07
resample_80_last_10,-0.5923,22.0000,2020-07-04,27.0000,NY,2020-06-07
resample_80_last_10,-0.5923,27.0000,2020-07-04,27.0000,TN,2020-06-07
resample_80_last_10,-0.5923,87.5000,2020-07-04,27.0000,LA,2020-06-07
resample_80_last_10,-0.5923,5.5000,2020-07-04,27.0000,WA,2020-06-07
resample_80_last_10,-0.5923,9.0000,2020-07-04,27.0000,NM,2020-06-07
resample_80_last_10,-0.5923,9.0000,2020-07-04,27.0000,CO,2020-06-07
resample_80_last_10,-0.5923,105.5000,2020-07-04,27.0000,AL,2020-06-07
resample_80_last_10,-0.6094,415.0000,2020-07-05,28.0000,FL,2020-06-07
resample_80_last_10,-0.6094,69.0000,2020-07-05,28.0000,TX,2020-06-07
resample_80_last_10,-0.6094,104.5000,2020-07-05,28.0000,MN,2020-06-07
resample_80_last_10,-0.6094,834.5000,2020-07-05,28.0000,NJ,2020-06-07
resample_80_last_10,-0.6094,96.0000,2020-07-05,28.0000,RI,2020-06-07
resample_80_last_10,-0.6094,2.0000,2020-07-05,28.0000,MT,2020-06-07
resample_80_last_10,-0.6094,5.0000,2020-07-05,28.0000,WV,2020-06-07
resample_80_last_10,-0.6094,48.0000,2020-07-05,28.0000,DE,2020-06-07
resample_80_last_10,-0.6094,50.0000,2020-07-05,28.0000,NE,2020-06-07
resample_80_last_10,-0.6094,184.0000,2020-07-05,28.0000,GA,2020-06-07
resample_80_last_10,-0.6094,15.0000,2020-07-05,28.0000,SD,2020-06-07
resample_80_last_10,-0.6094,17.0000,2020-07-05,28.0000,PA,2020-06-07
resample_80_last_10,-0.6094,13.0000,2020-07-05,28.0000,WI,2020-06-07
resample_80_last_10,-0.6094,94.0000,2020-07-05,28.0000,MS,2020-06-07
resample_80_last_10,-0.6094,8.0000,2020-07-05,28.0000,CT,2020-06-07
resample_80_last_10,-0.6094,1.0000,2020-07-05,28.0000,WY,2020-06-07
resample_80_last_10,-0.6094,57.0000,2020-07-05,28.0000,UT,2020-06-07
resample_80_last_10,-0.6094,66.5000,2020-07-05,28.0000,CA,2020-06-07
resample_80_last_10,-0.6094,163.0000,2020-07-05,28.0000,MA,2020-06-07
resample_80_last_10,-0.6094,0.0000,2020-07-05,28.0000,NH,2020-06-07
resample_80_last_10,-0.6094,12.5000,2020-07-05,28.0000,OR,2020-06-07
resample_80_last_10,-0.6094,228.0000,2020-07-05,28.0000,SC,2020-06-07
resample_80_last_10,-0.6094,24.0000,2020-07-05,28.0000,KS,2020-06-07
resample_80_last_10,-0.6094,105.5000,2020-07-05,28.0000,OH,2020-06-07
resample_80_last_10,-0.6094,5.0000,2020-07-05,28.0000,VA,2020-06-07
resample_80_last_10,-0.6094,6.0000,2020-07-05,28.0000,AR,2020-06-07
resample_80_last_10,-0.6094,10.0000,2020-07-05,28.0000,KY,2020-06-07
resample_80_last_10,-0.6094,18.0000,2020-07-05,28.0000,ME,2020-06-07
resample_80_last_10,-0.6094,64.0000,2020-07-05,28.0000,MI,2020-06-07
resample_80_last_10,-0.6094,4.0000,2020-07-05,28.0000,AK,2020-06-07
resample_80_last_10,-0.6094,83.5000,2020-07-05,28.0000,IL,2020-06-07
resample_80_last_10,-0.6094,80.5000,2020-07-05,28.0000,IN,2020-06-07
resample_80_last_10,-0.6094,61.0000,2020-07-05,28.0000,MO,2020-06-07
resample_80_last_10,-0.6094,58.5000,2020-07-05,28.0000,NC,2020-06-07
resample_80_last_10,-0.6094,12.0000,2020-07-05,28.0000,DC,2020-06-07
resample_80_last_10,-0.6094,23.0000,2020-07-05,28.0000,ND,2020-06-07
resample_80_last_10,-0.6094,37.0000,2020-07-05,28.0000,VT,2020-06-07
resample_80_last_10,-0.6094,2.0000,2020-07-05,28.0000,ID,2020-06-07
resample_80_last_10,-0.6094,2.0000,2020-07-05,28.0000,OK,2020-06-07
resample_80_last_10,-0.6094,1506.5000,2020-07-05,28.0000,AZ,2020-06-07
resample_80_last_10,-0.6094,66.0000,2020-07-05,28.0000,IA,2020-06-07
resample_80_last_10,-0.6094,9.0000,2020-07-05,28.0000,NV,2020-06-07
resample_80_last_10,-0.6094,4.0000,2020-07-05,28.0000,HI,2020-06-07
resample_80_last_10,-0.6094,1.5000,2020-07-05,28.0000,MD,2020-06-07
resample_80_last_10,-0.6094,5.0000,2020-07-05,28.0000,NY,2020-06-07
resample_80_last_10,-0.6094,26.0000,2020-07-05,28.0000,TN,2020-06-07
resample_80_last_10,-0.6094,93.5000,2020-07-05,28.0000,LA,2020-06-07
resample_80_last_10,-0.6094,2.0000,2020-07-05,28.0000,WA,2020-06-07
resample_80_last_10,-0.6094,12.0000,2020-07-05,28.0000,NM,2020-06-07
resample_80_last_10,-0.6094,12.0000,2020-07-05,28.0000,CO,2020-06-07
resample_80_last_10,-0.6094,100.0000,2020-07-05,28.0000,AL,2020-06-07
resample_80_last_10,-0.2066,31.0000,2020-06-15,1.0000,FL,2020-06-14
resample_80_last_10,-0.2066,7.0000,2020-06-15,1.0000,TX,2020-06-14
resample_80_last_10,-0.2066,10.0000,2020-06-15,1.0000,MN,2020-06-14
resample_80_last_10,-0.2066,1088.0000,2020-06-15,1.0000,NJ,2020-06-14
resample_80_last_10,-0.2066,13.0000,2020-06-15,1.0000,RI,2020-06-14
resample_80_last_10,-0.2066,0.0000,2020-06-15,1.0000,MT,2020-06-14
resample_80_last_10,-0.2066,0.0000,2020-06-15,1.0000,WV,2020-06-14
resample_80_last_10,-0.2066,2.0000,2020-06-15,1.0000,DE,2020-06-14
resample_80_last_10,-0.2066,3.0000,2020-06-15,1.0000,NE,2020-06-14
resample_80_last_10,-0.2066,15.0000,2020-06-15,1.0000,GA,2020-06-14
resample_80_last_10,-0.2066,1.0000,2020-06-15,1.0000,SD,2020-06-14
resample_80_last_10,-0.2066,4.0000,2020-06-15,1.0000,PA,2020-06-14
resample_80_last_10,-0.2066,4.0000,2020-06-15,1.0000,WI,2020-06-14
resample_80_last_10,-0.2066,5.0000,2020-06-15,1.0000,MS,2020-06-14
resample_80_last_10,-0.2066,11.0000,2020-06-15,1.0000,CT,2020-06-14
resample_80_last_10,-0.2066,0.0000,2020-06-15,1.0000,WY,2020-06-14
resample_80_last_10,-0.2066,2.0000,2020-06-15,1.0000,UT,2020-06-14
resample_80_last_10,-0.2066,52.0000,2020-06-15,1.0000,CA,2020-06-14
resample_80_last_10,-0.2066,11.0000,2020-06-15,1.0000,MA,2020-06-14
resample_80_last_10,-0.2066,3.0000,2020-06-15,1.0000,NH,2020-06-14
resample_80_last_10,-0.2066,2.0000,2020-06-15,1.0000,OR,2020-06-14
resample_80_last_10,-0.2066,7.0000,2020-06-15,1.0000,SC,2020-06-14
resample_80_last_10,-0.2066,0.0000,2020-06-15,1.0000,KS,2020-06-14
resample_80_last_10,-0.2066,5.0000,2020-06-15,1.0000,OH,2020-06-14
resample_80_last_10,-0.2066,4.0000,2020-06-15,1.0000,VA,2020-06-14
resample_80_last_10,-0.2066,1.0000,2020-06-15,1.0000,AR,2020-06-14
resample_80_last_10,-0.2066,2.0000,2020-06-15,1.0000,KY,2020-06-14
resample_80_last_10,-0.2066,1.0000,2020-06-15,1.0000,ME,2020-06-14
resample_80_last_10,-0.2066,10.0000,2020-06-15,1.0000,MI,2020-06-14
resample_80_last_10,-0.2066,0.0000,2020-06-15,1.0000,AK,2020-06-14
resample_80_last_10,-0.2066,88.0000,2020-06-15,1.0000,IL,2020-06-14
resample_80_last_10,-0.2066,5.0000,2020-06-15,1.0000,IN,2020-06-14
resample_80_last_10,-0.2066,3.0000,2020-06-15,1.0000,MO,2020-06-14
resample_80_last_10,-0.2066,6.0000,2020-06-15,1.0000,NC,2020-06-14
resample_80_last_10,-0.2066,3.0000,2020-06-15,1.0000,DC,2020-06-14
resample_80_last_10,-0.2066,0.0000,2020-06-15,1.0000,ND,2020-06-14
resample_80_last_10,-0.2066,0.0000,2020-06-15,1.0000,VT,2020-06-14
resample_80_last_10,-0.2066,0.0000,2020-06-15,1.0000,ID,2020-06-14
resample_80_last_10,-0.2066,2.0000,2020-06-15,1.0000,OK,2020-06-14
resample_80_last_10,-0.2066,13.0000,2020-06-15,1.0000,AZ,2020-06-14
resample_80_last_10,-0.2066,0.0000,2020-06-15,1.0000,IA,2020-06-14
resample_80_last_10,-0.2066,1.0000,2020-06-15,1.0000,NV,2020-06-14
resample_80_last_10,-0.2066,0.0000,2020-06-15,1.0000,HI,2020-06-14
resample_80_last_10,-0.2066,14.0000,2020-06-15,1.0000,MD,2020-06-14
resample_80_last_10,-0.2066,17.0000,2020-06-15,1.0000,NY,2020-06-14
resample_80_last_10,-0.2066,1.0000,2020-06-15,1.0000,TN,2020-06-14
resample_80_last_10,-0.2066,9.0000,2020-06-15,1.0000,LA,2020-06-14
resample_80_last_10,-0.2066,5.0000,2020-06-15,1.0000,WA,2020-06-14
resample_80_last_10,-0.2066,0.0000,2020-06-15,1.0000,NM,2020-06-14
resample_80_last_10,-0.2066,0.0000,2020-06-15,1.0000,CO,2020-06-14
resample_80_last_10,-0.2066,9.0000,2020-06-15,1.0000,AL,2020-06-14
resample_80_last_10,-0.2057,18.0000,2020-06-16,2.0000,FL,2020-06-14
resample_80_last_10,-0.2057,16.0000,2020-06-16,2.0000,TX,2020-06-14
resample_80_last_10,-0.2057,18.0000,2020-06-16,2.0000,MN,2020-06-14
resample_80_last_10,-0.2057,1132.0000,2020-06-16,2.0000,NJ,2020-06-14
resample_80_last_10,-0.2057,22.0000,2020-06-16,2.0000,RI,2020-06-14
resample_80_last_10,-0.2057,0.0000,2020-06-16,2.0000,MT,2020-06-14
resample_80_last_10,-0.2057,1.0000,2020-06-16,2.0000,WV,2020-06-14
resample_80_last_10,-0.2057,3.0000,2020-06-16,2.0000,DE,2020-06-14
resample_80_last_10,-0.2057,12.0000,2020-06-16,2.0000,NE,2020-06-14
resample_80_last_10,-0.2057,18.0000,2020-06-16,2.0000,GA,2020-06-14
resample_80_last_10,-0.2057,0.0000,2020-06-16,2.0000,SD,2020-06-14
resample_80_last_10,-0.2057,6.0000,2020-06-16,2.0000,PA,2020-06-14
resample_80_last_10,-0.2057,1.0000,2020-06-16,2.0000,WI,2020-06-14
resample_80_last_10,-0.2057,6.0000,2020-06-16,2.0000,MS,2020-06-14
resample_80_last_10,-0.2057,20.0000,2020-06-16,2.0000,CT,2020-06-14
resample_80_last_10,-0.2057,0.0000,2020-06-16,2.0000,WY,2020-06-14
resample_80_last_10,-0.2057,1.0000,2020-06-16,2.0000,UT,2020-06-14
resample_80_last_10,-0.2057,35.0000,2020-06-16,2.0000,CA,2020-06-14
resample_80_last_10,-0.2057,26.0000,2020-06-16,2.0000,MA,2020-06-14
resample_80_last_10,-0.2057,1.0000,2020-06-16,2.0000,NH,2020-06-14
resample_80_last_10,-0.2057,2.0000,2020-06-16,2.0000,OR,2020-06-14
resample_80_last_10,-0.2057,13.5000,2020-06-16,2.0000,SC,2020-06-14
resample_80_last_10,-0.2057,1.0000,2020-06-16,2.0000,KS,2020-06-14
resample_80_last_10,-0.2057,3.5000,2020-06-16,2.0000,OH,2020-06-14
resample_80_last_10,-0.2057,4.0000,2020-06-16,2.0000,VA,2020-06-14
resample_80_last_10,-0.2057,1.0000,2020-06-16,2.0000,AR,2020-06-14
resample_80_last_10,-0.2057,2.0000,2020-06-16,2.0000,KY,2020-06-14
resample_80_last_10,-0.2057,0.0000,2020-06-16,2.0000,ME,2020-06-14
resample_80_last_10,-0.2057,6.0000,2020-06-16,2.0000,MI,2020-06-14
resample_80_last_10,-0.2057,0.0000,2020-06-16,2.0000,AK,2020-06-14
resample_80_last_10,-0.2057,66.0000,2020-06-16,2.0000,IL,2020-06-14
resample_80_last_10,-0.2057,8.0000,2020-06-16,2.0000,IN,2020-06-14
resample_80_last_10,-0.2057,3.0000,2020-06-16,2.0000,MO,2020-06-14
resample_80_last_10,-0.2057,7.0000,2020-06-16,2.0000,NC,2020-06-14
resample_80_last_10,-0.2057,1.0000,2020-06-16,2.0000,DC,2020-06-14
resample_80_last_10,-0.2057,1.0000,2020-06-16,2.0000,ND,2020-06-14
resample_80_last_10,-0.2057,0.0000,2020-06-16,2.0000,VT,2020-06-14
resample_80_last_10,-0.2057,0.0000,2020-06-16,2.0000,ID,2020-06-14
resample_80_last_10,-0.2057,0.0000,2020-06-16,2.0000,OK,2020-06-14
resample_80_last_10,-0.2057,18.0000,2020-06-16,2.0000,AZ,2020-06-14
resample_80_last_10,-0.2057,1.0000,2020-06-16,2.0000,IA,2020-06-14
resample_80_last_10,-0.2057,3.0000,2020-06-16,2.0000,NV,2020-06-14
